jurisdiccion,objeto_causa,circunscripcion,despacho_judicial,codigoResolucionDespacho,tipo_resolucion,cantidad_actuaciones,coordinates
Penal,Coacción Sexual grave -abuso de función pública,GUAIRA,JUZGADO PENAL DE GARANTIAS DEL 1° TURNO Sria. 1 (VILLARRICA),593450,Auto Interlocutorio,1,"(-25.75, -56.4333)"
Penal,Daño,GUAIRA,JUZGADO PENAL DE GARANTIAS DEL 1° TURNO Sria. 1 (VILLARRICA),593451,Auto Interlocutorio,13,"(-25.75, -56.4333)"
Penal,Difamación,GUAIRA,JUZGADO PENAL DE GARANTIAS DEL 1° TURNO Sria. 1 (VILLARRICA),593452,Auto Interlocutorio,2,"(-25.75, -56.4333)"
Penal,Estafa,GUAIRA,JUZGADO PENAL DE GARANTIAS DEL 1° TURNO Sria. 1 (VILLARRICA),593453,Auto Interlocutorio,1,"(-25.75, -56.4333)"
Penal,Estafa,GUAIRA,JUZGADO PENAL DE GARANTIAS DEL 1° TURNO Sria. 1 (VILLARRICA),593454,Providencia,1,"(-25.75, -56.4333)"
Penal,Exposición a peligro del tránsito terrestre,GUAIRA,JUZGADO PENAL DE GARANTIAS DEL 1° TURNO Sria. 1 (VILLARRICA),593455,Auto Interlocutorio,7,"(-25.75, -56.4333)"
Penal,Exposición a peligro del tránsito terrestre,GUAIRA,JUZGADO PENAL DE GARANTIAS DEL 1° TURNO Sria. 1 (VILLARRICA),593456,Providencia,2,"(-25.75, -56.4333)"
Penal,Homicidio culposo,GUAIRA,JUZGADO PENAL DE GARANTIAS DEL 1° TURNO Sria. 1 (VILLARRICA),593457,Auto Interlocutorio,1,"(-25.75, -56.4333)"
Penal,Homicidio por Aborto o feticidio - Agravante,GUAIRA,JUZGADO PENAL DE GARANTIAS DEL 1° TURNO Sria. 1 (VILLARRICA),593458,Providencia,1,"(-25.75, -56.4333)"
Penal,Hurto,GUAIRA,JUZGADO PENAL DE GARANTIAS DEL 1° TURNO Sria. 1 (VILLARRICA),593459,Auto Interlocutorio,3,"(-25.75, -56.4333)"
Penal,Hurto Agravado,GUAIRA,JUZGADO PENAL DE GARANTIAS DEL 1° TURNO Sria. 1 (VILLARRICA),593460,Auto Interlocutorio,1,"(-25.75, -56.4333)"
Penal,Hurto Agravado,GUAIRA,JUZGADO PENAL DE GARANTIAS DEL 1° TURNO Sria. 1 (VILLARRICA),593461,Providencia,1,"(-25.75, -56.4333)"
Penal,Incumplimiento del deber legal alimentario,GUAIRA,JUZGADO PENAL DE GARANTIAS DEL 1° TURNO Sria. 1 (VILLARRICA),593462,Auto Interlocutorio,1,"(-25.75, -56.4333)"
Penal,Incumplimiento del deber legal alimentario,GUAIRA,JUZGADO PENAL DE GARANTIAS DEL 1° TURNO Sria. 1 (VILLARRICA),593463,Providencia,5,"(-25.75, -56.4333)"
Penal,Invasión de inmueble ajeno,GUAIRA,JUZGADO PENAL DE GARANTIAS DEL 1° TURNO Sria. 1 (VILLARRICA),593464,Auto Interlocutorio,1,"(-25.75, -56.4333)"
Penal,"Lavado de dinero, proveniente de un crimen, hecho punible, (",GUAIRA,JUZGADO PENAL DE GARANTIAS DEL 1° TURNO Sria. 1 (VILLARRICA),593465,Auto Interlocutorio,1,"(-25.75, -56.4333)"
Penal,Lesión,GUAIRA,JUZGADO PENAL DE GARANTIAS DEL 1° TURNO Sria. 1 (VILLARRICA),593466,Auto Interlocutorio,10,"(-25.75, -56.4333)"
Penal,Lesión corporal en ejercicio de funciones  públicas,GUAIRA,JUZGADO PENAL DE GARANTIAS DEL 1° TURNO Sria. 1 (VILLARRICA),593467,Auto Interlocutorio,1,"(-25.75, -56.4333)"
Penal,Lesión culposa,GUAIRA,JUZGADO PENAL DE GARANTIAS DEL 1° TURNO Sria. 1 (VILLARRICA),593468,Auto Interlocutorio,2,"(-25.75, -56.4333)"
Penal,Lesión Grave,GUAIRA,JUZGADO PENAL DE GARANTIAS DEL 1° TURNO Sria. 1 (VILLARRICA),593469,Auto Interlocutorio,1,"(-25.75, -56.4333)"
Penal,Lesión Grave,GUAIRA,JUZGADO PENAL DE GARANTIAS DEL 1° TURNO Sria. 1 (VILLARRICA),593470,Providencia,1,"(-25.75, -56.4333)"
Penal,Maltrato Físico (Ley Nº 3440/08),GUAIRA,JUZGADO PENAL DE GARANTIAS DEL 1° TURNO Sria. 1 (VILLARRICA),593471,Auto Interlocutorio,3,"(-25.75, -56.4333)"
Penal,Obstrucción al resarcimiento por daños en accidentes de tránsito,GUAIRA,JUZGADO PENAL DE GARANTIAS DEL 1° TURNO Sria. 1 (VILLARRICA),593472,Auto Interlocutorio,2,"(-25.75, -56.4333)"
Penal,Obstrucción al resarcimiento por daños en accidentes de tránsito,GUAIRA,JUZGADO PENAL DE GARANTIAS DEL 1° TURNO Sria. 1 (VILLARRICA),593473,Providencia,1,"(-25.75, -56.4333)"
Penal,Producción de riesgos comunes,GUAIRA,JUZGADO PENAL DE GARANTIAS DEL 1° TURNO Sria. 1 (VILLARRICA),593474,Auto Interlocutorio,2,"(-25.75, -56.4333)"
Penal,Producción de riesgos comunes,GUAIRA,JUZGADO PENAL DE GARANTIAS DEL 1° TURNO Sria. 1 (VILLARRICA),593475,Providencia,1,"(-25.75, -56.4333)"
Penal,Reducción,GUAIRA,JUZGADO PENAL DE GARANTIAS DEL 1° TURNO Sria. 1 (VILLARRICA),593476,Auto Interlocutorio,2,"(-25.75, -56.4333)"
Penal,Resistencia,GUAIRA,JUZGADO PENAL DE GARANTIAS DEL 1° TURNO Sria. 1 (VILLARRICA),593477,Auto Interlocutorio,1,"(-25.75, -56.4333)"
Penal,Resistencia,GUAIRA,JUZGADO PENAL DE GARANTIAS DEL 1° TURNO Sria. 1 (VILLARRICA),593478,Providencia,1,"(-25.75, -56.4333)"
Penal,Violación de domicilio,GUAIRA,JUZGADO PENAL DE GARANTIAS DEL 1° TURNO Sria. 1 (VILLARRICA),593479,Auto Interlocutorio,7,"(-25.75, -56.4333)"
Penal,"Violación de domicilio, con abuso de función pública",GUAIRA,JUZGADO PENAL DE GARANTIAS DEL 1° TURNO Sria. 1 (VILLARRICA),593480,Auto Interlocutorio,1,"(-25.75, -56.4333)"
Penal,Violencia Familiar,GUAIRA,JUZGADO PENAL DE GARANTIAS DEL 1° TURNO Sria. 1 (VILLARRICA),593481,Auto Interlocutorio,2,"(-25.75, -56.4333)"
Penal,Abigeato,GUAIRA,JUZGADO PENAL DE GARANTIAS DEL 2° TURNO Sria. 1 (VILLARRICA),593482,Auto Interlocutorio,2,"(-25.75, -56.4333)"
Penal,Amenaza,GUAIRA,JUZGADO PENAL DE GARANTIAS DEL 2° TURNO Sria. 1 (VILLARRICA),593483,Auto Interlocutorio,52,"(-25.75, -56.4333)"
Penal,Apropiación,GUAIRA,JUZGADO PENAL DE GARANTIAS DEL 2° TURNO Sria. 1 (VILLARRICA),593484,Auto Interlocutorio,2,"(-25.75, -56.4333)"
Penal,Apropiación,GUAIRA,JUZGADO PENAL DE GARANTIAS DEL 2° TURNO Sria. 1 (VILLARRICA),593485,Providencia,1,"(-25.75, -56.4333)"
Penal,Coacción Sexual,GUAIRA,JUZGADO PENAL DE GARANTIAS DEL 2° TURNO Sria. 1 (VILLARRICA),593486,Auto Interlocutorio,1,"(-25.75, -56.4333)"
Penal,Contaminación del aire,GUAIRA,JUZGADO PENAL DE GARANTIAS DEL 2° TURNO Sria. 1 (VILLARRICA),593487,Auto Interlocutorio,1,"(-25.75, -56.4333)"
Penal,Daño,GUAIRA,JUZGADO PENAL DE GARANTIAS DEL 2° TURNO Sria. 1 (VILLARRICA),593488,Auto Interlocutorio,63,"(-25.75, -56.4333)"
Penal,Delito contra el medio ambiente,GUAIRA,JUZGADO PENAL DE GARANTIAS DEL 2° TURNO Sria. 1 (VILLARRICA),593489,Auto Interlocutorio,2,"(-25.75, -56.4333)"
Penal,Difamación,GUAIRA,JUZGADO PENAL DE GARANTIAS DEL 2° TURNO Sria. 1 (VILLARRICA),593490,Auto Interlocutorio,1,"(-25.75, -56.4333)"
Penal,Estafa,GUAIRA,JUZGADO PENAL DE GARANTIAS DEL 2° TURNO Sria. 1 (VILLARRICA),593491,Auto Interlocutorio,3,"(-25.75, -56.4333)"
Penal,Exposición a peligro del tránsito terrestre,GUAIRA,JUZGADO PENAL DE GARANTIAS DEL 2° TURNO Sria. 1 (VILLARRICA),593492,Auto Interlocutorio,9,"(-25.75, -56.4333)"
Penal,Exposición a peligro del tránsito terrestre,GUAIRA,JUZGADO PENAL DE GARANTIAS DEL 2° TURNO Sria. 1 (VILLARRICA),593493,Providencia,2,"(-25.75, -56.4333)"
Penal,Hurto,GUAIRA,JUZGADO PENAL DE GARANTIAS DEL 2° TURNO Sria. 1 (VILLARRICA),593494,Auto Interlocutorio,2,"(-25.75, -56.4333)"
Penal,Hurto,GUAIRA,JUZGADO PENAL DE GARANTIAS DEL 2° TURNO Sria. 1 (VILLARRICA),593495,Providencia,1,"(-25.75, -56.4333)"
Penal,Hurto Agravado,GUAIRA,JUZGADO PENAL DE GARANTIAS DEL 2° TURNO Sria. 1 (VILLARRICA),593496,Auto Interlocutorio,1,"(-25.75, -56.4333)"
Penal,Hurto Agravado,GUAIRA,JUZGADO PENAL DE GARANTIAS DEL 2° TURNO Sria. 1 (VILLARRICA),593497,Providencia,2,"(-25.75, -56.4333)"
Penal,Incumplimiento del deber legal alimentario,GUAIRA,JUZGADO PENAL DE GARANTIAS DEL 2° TURNO Sria. 1 (VILLARRICA),593498,Auto Interlocutorio,1,"(-25.75, -56.4333)"
Penal,Incumplimiento del deber legal alimentario,GUAIRA,JUZGADO PENAL DE GARANTIAS DEL 2° TURNO Sria. 1 (VILLARRICA),593499,Providencia,1,"(-25.75, -56.4333)"
Penal,Invasión de inmueble ajeno,GUAIRA,JUZGADO PENAL DE GARANTIAS DEL 2° TURNO Sria. 1 (VILLARRICA),593500,Auto Interlocutorio,3,"(-25.75, -56.4333)"
Penal,Lesión,GUAIRA,JUZGADO PENAL DE GARANTIAS DEL 2° TURNO Sria. 1 (VILLARRICA),593501,Auto Interlocutorio,36,"(-25.75, -56.4333)"
Penal,Lesión,GUAIRA,JUZGADO PENAL DE GARANTIAS DEL 2° TURNO Sria. 1 (VILLARRICA),593502,Providencia,1,"(-25.75, -56.4333)"
Penal,Lesión culposa,GUAIRA,JUZGADO PENAL DE GARANTIAS DEL 2° TURNO Sria. 1 (VILLARRICA),593503,Auto Interlocutorio,11,"(-25.75, -56.4333)"
Penal,Lesión de confianza,GUAIRA,JUZGADO PENAL DE GARANTIAS DEL 2° TURNO Sria. 1 (VILLARRICA),593504,Auto Interlocutorio,1,"(-25.75, -56.4333)"
Penal,Maltrato Físico (Ley Nº 3440/08),GUAIRA,JUZGADO PENAL DE GARANTIAS DEL 2° TURNO Sria. 1 (VILLARRICA),593505,Auto Interlocutorio,5,"(-25.75, -56.4333)"
Penal,Obstrucción al resarcimiento por daños en accidentes de tránsito,GUAIRA,JUZGADO PENAL DE GARANTIAS DEL 2° TURNO Sria. 1 (VILLARRICA),593506,Providencia,1,"(-25.75, -56.4333)"
Penal,Omisión de auxilio,GUAIRA,JUZGADO PENAL DE GARANTIAS DEL 2° TURNO Sria. 1 (VILLARRICA),593507,Providencia,1,"(-25.75, -56.4333)"
Penal,Perjuicio a reservas naturales,GUAIRA,JUZGADO PENAL DE GARANTIAS DEL 2° TURNO Sria. 1 (VILLARRICA),593508,Auto Interlocutorio,1,"(-25.75, -56.4333)"
Penal,Perturbación de la paz pública,GUAIRA,JUZGADO PENAL DE GARANTIAS DEL 2° TURNO Sria. 1 (VILLARRICA),593509,Auto Interlocutorio,1,"(-25.75, -56.4333)"
Penal,Producción de riesgos comunes,GUAIRA,JUZGADO PENAL DE GARANTIAS DEL 2° TURNO Sria. 1 (VILLARRICA),593510,Providencia,2,"(-25.75, -56.4333)"
Penal,Reducción,GUAIRA,JUZGADO PENAL DE GARANTIAS DEL 2° TURNO Sria. 1 (VILLARRICA),593511,Auto Interlocutorio,1,"(-25.75, -56.4333)"
Penal,Resistencia,GUAIRA,JUZGADO PENAL DE GARANTIAS DEL 2° TURNO Sria. 1 (VILLARRICA),593512,Auto Interlocutorio,2,"(-25.75, -56.4333)"
Penal,Resistencia,GUAIRA,JUZGADO PENAL DE GARANTIAS DEL 2° TURNO Sria. 1 (VILLARRICA),593513,Providencia,1,"(-25.75, -56.4333)"
Penal,Traición a la patria,GUAIRA,JUZGADO PENAL DE GARANTIAS DEL 2° TURNO Sria. 1 (VILLARRICA),593514,Auto Interlocutorio,1,"(-25.75, -56.4333)"
Penal,Violación de domicilio,GUAIRA,JUZGADO PENAL DE GARANTIAS DEL 2° TURNO Sria. 1 (VILLARRICA),593515,Auto Interlocutorio,26,"(-25.75, -56.4333)"
Penal,Violación de la patria potestad,GUAIRA,JUZGADO PENAL DE GARANTIAS DEL 2° TURNO Sria. 1 (VILLARRICA),593516,Auto Interlocutorio,2,"(-25.75, -56.4333)"
Penal,Abuso sexual en niños - inducción,GUAIRA,JUZGADO PENAL DE GARANTIAS DEL 3° TURNO Sria.1 (VILLARRICA),593517,Providencia,1,"(-25.75, -56.4333)"
Penal,Amenaza,GUAIRA,JUZGADO PENAL DE GARANTIAS DEL 3° TURNO Sria.1 (VILLARRICA),593518,Auto Interlocutorio,14,"(-25.75, -56.4333)"
Penal,Apropiación,GUAIRA,JUZGADO PENAL DE GARANTIAS DEL 3° TURNO Sria.1 (VILLARRICA),593519,Auto Interlocutorio,3,"(-25.75, -56.4333)"
Penal,Calumnia,GUAIRA,JUZGADO PENAL DE GARANTIAS DEL 3° TURNO Sria.1 (VILLARRICA),593520,Auto Interlocutorio,1,"(-25.75, -56.4333)"
Penal,Contaminación del aire,GUAIRA,JUZGADO PENAL DE GARANTIAS DEL 3° TURNO Sria.1 (VILLARRICA),593521,Auto Interlocutorio,1,"(-25.75, -56.4333)"
Penal,Daño,GUAIRA,JUZGADO PENAL DE GARANTIAS DEL 3° TURNO Sria.1 (VILLARRICA),593522,Auto Interlocutorio,6,"(-25.75, -56.4333)"
Penal,Delito contra el medio ambiente,GUAIRA,JUZGADO PENAL DE GARANTIAS DEL 3° TURNO Sria.1 (VILLARRICA),593523,Sentencia Definitiva,1,"(-25.75, -56.4333)"
Penal,Difamación,GUAIRA,JUZGADO PENAL DE GARANTIAS DEL 3° TURNO Sria.1 (VILLARRICA),593524,Auto Interlocutorio,1,"(-25.75, -56.4333)"
Penal,Exposición a peligro del tránsito terrestre,GUAIRA,JUZGADO PENAL DE GARANTIAS DEL 3° TURNO Sria.1 (VILLARRICA),593525,Providencia,1,"(-25.75, -56.4333)"
Penal,Incumplimiento del deber legal alimentario,GUAIRA,JUZGADO PENAL DE GARANTIAS DEL 3° TURNO Sria.1 (VILLARRICA),593526,Auto Interlocutorio,1,"(-25.75, -56.4333)"
Penal,Incumplimiento del deber legal alimentario,GUAIRA,JUZGADO PENAL DE GARANTIAS DEL 3° TURNO Sria.1 (VILLARRICA),593527,Providencia,1,"(-25.75, -56.4333)"
Penal,Lesión,GUAIRA,JUZGADO PENAL DE GARANTIAS DEL 3° TURNO Sria.1 (VILLARRICA),593528,Auto Interlocutorio,13,"(-25.75, -56.4333)"
Penal,Lesión culposa,GUAIRA,JUZGADO PENAL DE GARANTIAS DEL 3° TURNO Sria.1 (VILLARRICA),593529,Auto Interlocutorio,8,"(-25.75, -56.4333)"
Penal,Omisión de auxilio,GUAIRA,JUZGADO PENAL DE GARANTIAS DEL 3° TURNO Sria.1 (VILLARRICA),593530,Auto Interlocutorio,1,"(-25.75, -56.4333)"
Penal,Resistencia,GUAIRA,JUZGADO PENAL DE GARANTIAS DEL 3° TURNO Sria.1 (VILLARRICA),593531,Auto Interlocutorio,1,"(-25.75, -56.4333)"
Penal,Robo,GUAIRA,JUZGADO PENAL DE GARANTIAS DEL 3° TURNO Sria.1 (VILLARRICA),593532,Auto Interlocutorio,1,"(-25.75, -56.4333)"
Penal,Robo agravado,GUAIRA,JUZGADO PENAL DE GARANTIAS DEL 3° TURNO Sria.1 (VILLARRICA),593533,Auto Interlocutorio,1,"(-25.75, -56.4333)"
Penal,Robo agravado,GUAIRA,JUZGADO PENAL DE GARANTIAS DEL 3° TURNO Sria.1 (VILLARRICA),593534,Providencia,1,"(-25.75, -56.4333)"
Penal,Violación de domicilio,GUAIRA,JUZGADO PENAL DE GARANTIAS DEL 3° TURNO Sria.1 (VILLARRICA),593535,Auto Interlocutorio,11,"(-25.75, -56.4333)"
Penal,Violencia Familiar,GUAIRA,JUZGADO PENAL DE GARANTIAS DEL 3° TURNO Sria.1 (VILLARRICA),593536,Providencia,1,"(-25.75, -56.4333)"
Penal,Desacato a la Orden Judicial ley 4711/12,GUAIRA,JUZGADO PENAL DE GARANTIAS DEL 4° TURNO SCRIA 1 (VILLARRICA),593537,Auto Interlocutorio,1,"(-25.75, -56.4333)"
Penal,Amenaza,GUAIRA,JUZGADO PENAL DE GARANTIAS DEL 4° TURNO SCRIA 1 (VILLARRICA),593538,Auto Interlocutorio,4,"(-25.75, -56.4333)"
Penal,Apropiación,GUAIRA,JUZGADO PENAL DE GARANTIAS DEL 4° TURNO SCRIA 1 (VILLARRICA),593539,Providencia,1,"(-25.75, -56.4333)"
Penal,Coacción Sexual,GUAIRA,JUZGADO PENAL DE GARANTIAS DEL 4° TURNO SCRIA 1 (VILLARRICA),593540,Providencia,1,"(-25.75, -56.4333)"
Penal,Daño,GUAIRA,JUZGADO PENAL DE GARANTIAS DEL 4° TURNO SCRIA 1 (VILLARRICA),593541,Auto Interlocutorio,4,"(-25.75, -56.4333)"
Penal,Estafa,GUAIRA,JUZGADO PENAL DE GARANTIAS DEL 4° TURNO SCRIA 1 (VILLARRICA),593542,Providencia,1,"(-25.75, -56.4333)"
Penal,Exposición a peligro del tránsito terrestre,GUAIRA,JUZGADO PENAL DE GARANTIAS DEL 4° TURNO SCRIA 1 (VILLARRICA),593543,Auto Interlocutorio,2,"(-25.75, -56.4333)"
Penal,Exposición a peligro del tránsito terrestre,GUAIRA,JUZGADO PENAL DE GARANTIAS DEL 4° TURNO SCRIA 1 (VILLARRICA),593544,Providencia,6,"(-25.75, -56.4333)"
Penal,Homicidio culposo,GUAIRA,JUZGADO PENAL DE GARANTIAS DEL 4° TURNO SCRIA 1 (VILLARRICA),593545,Auto Interlocutorio,1,"(-25.75, -56.4333)"
Penal,Hurto,GUAIRA,JUZGADO PENAL DE GARANTIAS DEL 4° TURNO SCRIA 1 (VILLARRICA),593546,Auto Interlocutorio,1,"(-25.75, -56.4333)"
Penal,Incumplimiento del deber legal alimentario,GUAIRA,JUZGADO PENAL DE GARANTIAS DEL 4° TURNO SCRIA 1 (VILLARRICA),593547,Providencia,5,"(-25.75, -56.4333)"
Penal,Lesión,GUAIRA,JUZGADO PENAL DE GARANTIAS DEL 4° TURNO SCRIA 1 (VILLARRICA),593548,Auto Interlocutorio,6,"(-25.75, -56.4333)"
Penal,Resistencia,GUAIRA,JUZGADO PENAL DE GARANTIAS DEL 4° TURNO SCRIA 1 (VILLARRICA),593549,Providencia,1,"(-25.75, -56.4333)"
Penal,Soborno,GUAIRA,JUZGADO PENAL DE GARANTIAS DEL 4° TURNO SCRIA 1 (VILLARRICA),593550,Providencia,1,"(-25.75, -56.4333)"
Penal,Violación de domicilio,GUAIRA,JUZGADO PENAL DE GARANTIAS DEL 4° TURNO SCRIA 1 (VILLARRICA),593551,Auto Interlocutorio,1,"(-25.75, -56.4333)"
Penal,Exposición a peligro del tránsito terrestre,GUAIRA,JUZGADO PENAL DE LA ADOLESCENCIA (VILLARRICA),593552,Auto Interlocutorio,1,"(-25.75, -56.4333)"
Penal,Exposición a peligro del tránsito terrestre,GUAIRA,JUZGADO PENAL DE LA ADOLESCENCIA (VILLARRICA),593553,Providencia,5,"(-25.75, -56.4333)"
Penal,Hurto,GUAIRA,JUZGADO PENAL DE LA ADOLESCENCIA (VILLARRICA),593554,Auto Interlocutorio,2,"(-25.75, -56.4333)"
Penal,Hurto Agravado,GUAIRA,JUZGADO PENAL DE LA ADOLESCENCIA (VILLARRICA),593555,Auto Interlocutorio,1,"(-25.75, -56.4333)"
Penal,Lesión Grave,GUAIRA,JUZGADO PENAL DE LA ADOLESCENCIA (VILLARRICA),593556,Providencia,1,"(-25.75, -56.4333)"
Penal,Robo agravado,GUAIRA,JUZGADO PENAL DE LA ADOLESCENCIA (VILLARRICA),593557,Auto Interlocutorio,1,"(-25.75, -56.4333)"
Penal,"Tráfico de drogas. Tenencia, consumo y medidas de seguridad curativa",GUAIRA,JUZGADO PENAL DE LA ADOLESCENCIA (VILLARRICA),593559,Auto Interlocutorio,1,"(-25.75, -56.4333)"
Penal,Abuso sexual en personas indefensas,GUAIRA,TRIBUNAL DE SENTENCIA COLEGIADO (VILLARRICA),593560,Auto Interlocutorio,1,"(-25.75, -56.4333)"
Penal,Apropiación,GUAIRA,TRIBUNAL DE SENTENCIA COLEGIADO (VILLARRICA),593561,Sentencia Definitiva,1,"(-25.75, -56.4333)"
Penal,Coacción Sexual Sexual,GUAIRA,TRIBUNAL DE SENTENCIA COLEGIADO (VILLARRICA),593562,Sentencia Definitiva,1,"(-25.75, -56.4333)"
Penal,Estafa,GUAIRA,TRIBUNAL DE SENTENCIA COLEGIADO (VILLARRICA),593563,Auto Interlocutorio,2,"(-25.75, -56.4333)"
Penal,Exposición a peligro del tránsito terrestre,GUAIRA,TRIBUNAL DE SENTENCIA COLEGIADO (VILLARRICA),593564,Sentencia Definitiva,2,"(-25.75, -56.4333)"
Penal,Homicidio Doloso,GUAIRA,TRIBUNAL DE SENTENCIA COLEGIADO (VILLARRICA),593565,Sentencia Definitiva,2,"(-25.75, -56.4333)"
Penal,Hurto,GUAIRA,TRIBUNAL DE SENTENCIA COLEGIADO (VILLARRICA),593566,Auto Interlocutorio,1,"(-25.75, -56.4333)"
Penal,Incumplimiento del deber legal alimentario,GUAIRA,TRIBUNAL DE SENTENCIA COLEGIADO (VILLARRICA),593567,Sentencia Definitiva,13,"(-25.75, -56.4333)"
Penal,Lesión de confianza,GUAIRA,TRIBUNAL DE SENTENCIA COLEGIADO (VILLARRICA),593568,Auto Interlocutorio,1,"(-25.75, -56.4333)"
Penal,Obstrucción al resarcimiento por daños en accidentes de tránsito,GUAIRA,TRIBUNAL DE SENTENCIA COLEGIADO (VILLARRICA),593569,Auto Interlocutorio,1,"(-25.75, -56.4333)"
Penal,Resistencia,GUAIRA,TRIBUNAL DE SENTENCIA COLEGIADO (VILLARRICA),593570,Sentencia Definitiva,1,"(-25.75, -56.4333)"
Penal,Robo agravado,GUAIRA,TRIBUNAL DE SENTENCIA COLEGIADO (VILLARRICA),593571,Auto Interlocutorio,1,"(-25.75, -56.4333)"
Penal,Robo agravado,GUAIRA,TRIBUNAL DE SENTENCIA COLEGIADO (VILLARRICA),593572,Sentencia Definitiva,1,"(-25.75, -56.4333)"
Penal,Tráfico de Drogas (Ley 1340),GUAIRA,TRIBUNAL DE SENTENCIA COLEGIADO (VILLARRICA),593573,Sentencia Definitiva,1,"(-25.75, -56.4333)"
Penal,"Tráfico de drogas. Tenencia, consumo y medidas de seguridad curativa",GUAIRA,TRIBUNAL DE SENTENCIA COLEGIADO (VILLARRICA),593574,Sentencia Definitiva,2,"(-25.75, -56.4333)"
Penal,Violación - intimación,GUAIRA,TRIBUNAL DE SENTENCIA COLEGIADO (VILLARRICA),593575,Sentencia Definitiva,1,"(-25.75, -56.4333)"
Penal,Violencia Familiar,GUAIRA,TRIBUNAL DE SENTENCIA COLEGIADO (VILLARRICA),593576,Sentencia Definitiva,6,"(-25.75, -56.4333)"
Penal,Lesión,ITAPUA,JUEZ PENAL DE SENTENCIA N° 2,593577,Sentencia Definitiva,1,"(-27.3333, -55.8667)"
Penal,Calumnia,ITAPUA,JUEZ PENAL DE SENTENCIA N° 3,593578,Auto Interlocutorio,1,"(-27.3333, -55.8667)"
Penal,Lesión del derecho a la comunicación y a la imagen,ITAPUA,JUEZ PENAL DE SENTENCIA N° 3,593579,Auto Interlocutorio,1,"(-27.3333, -55.8667)"
Penal,Lesión,ITAPUA,JUEZ PENAL DE SENTENCIA N° 4,593580,Auto Interlocutorio,1,"(-27.3333, -55.8667)"
Penal,Calumnia,ITAPUA,JUEZ PENAL DE SENTENCIA N° 8,593581,Auto Interlocutorio,1,"(-27.3333, -55.8667)"
Penal,Difamación,ITAPUA,JUEZ PENAL DE SENTENCIA N° 8,593582,Auto Interlocutorio,1,"(-27.3333, -55.8667)"
Penal,Injuria,ITAPUA,JUEZ PENAL DE SENTENCIA N° 8,593583,Auto Interlocutorio,1,"(-27.3333, -55.8667)"
Penal,Lesión a intimidad personal,ITAPUA,JUEZ PENAL DE SENTENCIA N° 8,593584,Auto Interlocutorio,1,"(-27.3333, -55.8667)"
Penal,Acceso indebido a Sistemas Informáticos,ITAPUA,JUZGADO DE EJECUCIÓN PENAL N° 2,593585,Providencia,1,"(-27.3333, -55.8667)"
Penal,Estafa,ITAPUA,JUZGADO DE EJECUCIÓN PENAL N° 2,593586,Providencia,1,"(-27.3333, -55.8667)"
Penal,Exacción,ITAPUA,JUZGADO DE EJECUCIÓN PENAL N° 2,593587,Providencia,1,"(-27.3333, -55.8667)"
Penal,Lesión,ITAPUA,JUZGADO DE EJECUCIÓN PENAL N° 2,593588,Providencia,1,"(-27.3333, -55.8667)"
Penal,Lesión de confianza,ITAPUA,JUZGADO DE EJECUCIÓN PENAL N° 2,593589,Providencia,1,"(-27.3333, -55.8667)"
Penal,Producción inmediata de documentos públicos de contenido falso,ITAPUA,JUZGADO DE EJECUCIÓN PENAL N° 2,593590,Providencia,1,"(-27.3333, -55.8667)"
Penal,Sabotaje de Sistemas Informáticos,ITAPUA,JUZGADO DE EJECUCIÓN PENAL N° 2,593591,Providencia,1,"(-27.3333, -55.8667)"
Penal,Violación de domicilio,ITAPUA,JUZGADO DE EJECUCIÓN PENAL N° 2,593592,Providencia,1,"(-27.3333, -55.8667)"
Penal,Abuso de documento de identidad,ITAPUA,Juzgado Penal de Garantía N° 1,594345,Auto Interlocutorio,1,"(-27.3333, -55.8667)"
Penal,Abuso de documento de identidad,ITAPUA,Juzgado Penal de Garantía N° 1,594346,Providencia,1,"(-27.3333, -55.8667)"
Penal,Abuso sexual en niños - inducción,ITAPUA,Juzgado Penal de Garantía N° 1,594347,Auto Interlocutorio,1,"(-27.3333, -55.8667)"
Penal,Abuso sexual en niños - inducción,ITAPUA,Juzgado Penal de Garantía N° 1,594348,Providencia,2,"(-27.3333, -55.8667)"
Penal,Abuso sexual en personas indefensas,ITAPUA,Juzgado Penal de Garantía N° 1,594349,Providencia,1,"(-27.3333, -55.8667)"
Penal,Accion Penal Privada para Desestimar Art. 17 CPP,ITAPUA,Juzgado Penal de Garantía N° 1,594350,Auto Interlocutorio,3,"(-27.3333, -55.8667)"
Penal,Accion Penal Privada para Desestimar Art. 17 CPP,ITAPUA,Juzgado Penal de Garantía N° 1,594351,Providencia,25,"(-27.3333, -55.8667)"
Penal,Apropiación,ITAPUA,Juzgado Penal de Garantía N° 1,594352,Auto Interlocutorio,1,"(-27.3333, -55.8667)"
Penal,Apropiación,ITAPUA,Juzgado Penal de Garantía N° 1,594353,Providencia,1,"(-27.3333, -55.8667)"
Penal,Coacción Sexual,ITAPUA,Juzgado Penal de Garantía N° 1,594354,Auto Interlocutorio,1,"(-27.3333, -55.8667)"
Penal,Coacción Sexual grave,ITAPUA,Juzgado Penal de Garantía N° 1,594355,Providencia,1,"(-27.3333, -55.8667)"
Penal,Coacción Sexual Sexual y violacion,ITAPUA,Juzgado Penal de Garantía N° 1,594356,Auto Interlocutorio,1,"(-27.3333, -55.8667)"
